review_id,steamid,language,sentiment,voted_up,created_kst,updated_kst,created_unix,updated_unix,votes_up,votes_funny,weighted_vote_score,steam_purchase,received_for_free,review,status,gone_kst,first_seen_kst,last_seen_kst,flip_count,flip_log,review_ko
228656597,76561198348249318,schinese,positive,TRUE,2026-06-24 02:26:04,2026-06-24 02:31:49,1782235564,1782235909,0,0,0.5,TRUE,FALSE,还行 缝了很多有意思的游戏 还有些过场里有些小彩蛋 不过还是推好感度的那一套逻辑 但和鲛人刁民比起来可好太多了 委托戴夫做任务时不会那么冷漠 好感达到一定程度还会送些小礼物 毕竟也是这些是两条腿的人是同类 鲛人刁民连人都算不上 不过你那触发交互的逻辑能不能优化一下 森林神庙解密推的那石柱经常要跑几下才能推到 还有右十字键打开装备栏有时不能选择物品,active,,2026-06-24 03:10:20,2026-06-30 10:10:19,0,,
228656847,76561199521341837,schinese,positive,TRUE,2026-06-24 02:29:38,2026-06-24 02:29:38,1782235778,1782235778,0,0,0.5,TRUE,FALSE,还没玩，等我蓝洞财富自由了来，看宣传期待值拉满,active,,2026-06-24 03:10:20,2026-06-30 10:10:19,0,,
228657375,76561198840155653,schinese,negative,FALSE,2026-06-24 02:37:47,2026-06-24 02:37:47,1782236267,1782236267,2,0,0.513,FALSE,FALSE,替朋友打的差评 玩这游戏是为了抓鱼的 缝一大堆有的没的 搞一堆战斗 没意思,active,,2026-06-24 04:40:18,2026-06-30 10:10:19,0,,"친구를 대신해서 남기는 혹평. 이 게임을 하는 이유는 물고기를 잡기 위해서인데, 쓸데없는 것들을 잔뜩 끼워 넣고 전투를 잔뜩 만들어서 재미가 없다."
228660214,76561197998345596,english,positive,TRUE,2026-06-24 03:21:46,2026-06-24 03:21:46,1782238906,1782238906,0,0,0.5,TRUE,FALSE,"Excellent DLC. For $10 this is a steal.

The diving is fantastic and the lake is interesting and vibrant. Enemies on the whole are smarter and more varied than the typical ""dodge the shark"" of the base game. The new weapons (melee and ranged) are fun and provide a lot of options for different playstyles. In the end I wanted more, I would've loved to see a full fledged sequel in this setting but for a $10 DLC there is TONS of meat on the bone.

Jungle exploration is well implemented and there's tons of resources to collect and put to use. Dave the Diver continues the trend of constantly surprising you with clever homages to different games and genres.

The social system is fun, but not really mandatory. I never really found myself ""needing"" a higher relationship rating with anyone in the village because the progression of the DLC takes you where you need to go and involves helping out the villagers naturally without the need to ""grind."" The characters are varied and likable and their personalities stand out.

The restaurant management side is great. There's more of a focus on prepared dishes rather than just picking high priced sushi and setting it to ""auto-supply."" Making a menu feels more impactful and you actually need to consider your portions and stock. Special ingredients are a bit easier to come by than in the base game and it supports the dish variety well. New restaurant tasks prevent it from feeling stale and even once you have good employees, there's still small tasks to keep you busy.

A lot of people take issue with the new ""Stardew style"" time management. I don't really understand this complaint. The game feels just as chill as ever and I never once felt rushed.

My complaints are fairly simple.
- I wish there were more ""VIP"" cooking events with special recipes.
- I wish this was a full blown sequel. There's tons of content but I would've happily put another 20+ hours into this.
- It's a small thing, but I loved seeing the beautiful pixel art photos from new recipes in cooksta and I missed having them in the DLC. Fortunately the recipe images themselves are larger and more descriptive.",active,,2026-06-24 04:40:18,2026-06-30 10:10:19,0,,
228662021,76561198982377901,tchinese,positive,TRUE,2026-06-24 03:49:44,2026-06-24 03:49:44,1782240584,1782240584,0,0,0.5,TRUE,FALSE,"以這個價錢來說是一定物超所值
加入很多不一樣的機制來讓大家看見不一樣的潛水員戴夫
新地圖沒馬虎（隨流程不斷解鎖更多的感覺很讚）劇情不錯 新動畫也制作的挺用心 
-
可能一天內又捕魚又進森林會挺累但總體來說我覺得很值得",active,,2026-06-24 04:40:18,2026-06-30 10:10:19,0,,
228662790,76561199243849024,schinese,positive,TRUE,2026-06-24 04:01:35,2026-06-24 04:01:35,1782241295,1782241295,0,0,0.5,TRUE,FALSE,为啥我玩通关了，支线也做了好多，就是没有哪个甲虫任务啊，也没有昆虫图鉴，地图上也找不到乌多,active,,2026-06-24 04:40:18,2026-06-30 10:10:19,0,,
228663422,76561198451668788,english,negative,FALSE,2026-06-24 04:11:18,2026-06-24 04:11:18,1782241878,1782241878,7,2,0.5372,TRUE,FALSE,"Well

[u]**Pros**[/u]
[list]
[*]More game
[/list]

[u]**Cons**[/u]
[list]
[*]On land, so just ""Dave""
[*]no achievements
[*]should have been a standalone spin off [I](would have had achievements then too)[/I]
[*] **AI.**
[/list]

What are we doing here guys? Sort yourself out",active,,2026-06-24 05:40:19,2026-06-30 10:10:19,0,,"음

[u]**장점**[/u]
[list]
[*]더 많은 게임
[/list]

[u]**단점**[/u]
[list]
[*]육상이라 그냥 ""데이브""
[*]도전 과제 없음
[*]독립형 스핀오프였어야 함 [I](그랬다면 도전 과제도 있었을 텐데)[/I]
[*] **AI.**
[/list]

우리 여기서 뭐 하는 거야 얘들아? 정신 차려"
228663539,76561198091346709,japanese,positive,TRUE,2026-06-24 04:13:08,2026-06-24 04:13:08,1782241988,1782241988,0,0,0.5,TRUE,FALSE,"ベースの部分のシステムが少し変わって戸惑うことはあるが、おおむね面白い
追加される音楽良し、新キャラ良し、バンチョーの料理研究をはじめとした各イベントの新規アニメーションも良い感じである
（ただ、文化の違いかもしれないが飯をテーマにしたゲームでクチャラーを出すのはやめてほしかった）
まだ序盤しかプレイしていないと思うが、既に元を取れそうな感じがするのでオススメする",active,,2026-06-24 05:40:19,2026-06-30 10:10:19,0,,
228664227,76561197964011924,english,positive,TRUE,2026-06-24 04:23:11,2026-06-24 04:23:11,1782242591,1782242591,0,0,0.5,TRUE,FALSE,"Just wrapped the main story after about 50 hours, and now they give me stardew valley inside my diving game???? Here's to 50+ more hours.",active,,2026-06-24 05:40:19,2026-06-30 10:10:19,0,,
228665411,76561198283478627,koreana,positive,TRUE,2026-06-24 04:41:14,2026-06-24 04:41:14,1782243674,1782243674,0,0,0.5,TRUE,FALSE,"DLC가 본편의 연장의 개념이기에 그 부분에선 만족스럽지만, 본편의 경험을 넘어서진 못했다. 정도로 요약가능.

해야할 것을 본편에 비해 여러가지 제공해주지만, (캐릭터들 호감도, 추가된 다양한 미니게임) 그만큼 밀도가 높은게 없어서 굳이 이걸 더 해야하나? 하는 요소가 큼.

문젠 이게 단순히 추가된 미니게임 부분만 그렇다면 상관없지만, 자연스럽게 덜어낸 부분에서 데더다의 반이기도 한 '반쵸 그릴'이 있어서 문제라 생각됨.

데더다는 다이빙 파트와 경영 시뮬레이션 파트가 핵심이라, 두 부분 다 심도가 높은 작품인데

인더 정글은 다종의 미니게임 추가로 다이빙 파트의 심도가 줄어들면서, 자연스럽게 다이빙 파트에 연관되는 경영파트도 본편에 비해 얆아짐. '양식불가', '수중 재료 재배불가', 재배, 탐사가 불가능하고 직접 채집해야하는 재료 증가등.


이게 데더다2 에서 이랬으면 주객전도라 비추천으로 가겠지만, 어디까지나 DLC. 본편의 확장이기에 충분히 넘어갈만 하다 생각함.",active,,2026-06-24 05:40:19,2026-06-30 10:10:19,0,,
228665695,76561198064119079,english,positive,TRUE,2026-06-24 04:45:48,2026-06-24 04:45:48,1782243948,1782243948,0,0,0.5,TRUE,FALSE,This is like mental vacation.,active,,2026-06-24 05:40:19,2026-06-30 10:10:19,0,,
228666262,76561198345737192,finnish,positive,TRUE,2026-06-24 04:54:55,2026-06-24 04:54:55,1782244495,1782244495,0,0,0.5,TRUE,FALSE,"This DLC is okay, but not very fun. There are a lot of quests, but for some, I didn't know what to look for underwater because I'd already explored every corner, so I left them unfinished. I think I preferred the cutscenes in the first game; I watched them many times. But I really wanted to skip the cutscenes in this expansion. Overall, I didn't enjoy this expansion much, but the ending, especially the legendary arm-cutting scene, really captivated me, as did the prosthetic arm scene.",active,,2026-06-24 05:40:19,2026-06-30 10:10:19,0,,
228666763,76561199267806289,brazilian,positive,TRUE,2026-06-24 05:03:05,2026-06-24 05:03:05,1782244985,1782244985,0,3,0.5,TRUE,FALSE,Eu só queria uma maluca igual a armeira na minha vida e eu ficava mansinho mansinho,active,,2026-06-24 05:40:19,2026-06-30 10:10:19,0,,
228666813,76561198341253639,english,negative,FALSE,2026-06-24 05:03:53,2026-06-24 05:03:53,1782245033,1782245033,2,0,0.4384,TRUE,FALSE,"Boring button-mashing RNG fishing in a diving game? Why??? Unfun RNG beetle battles. Harvesting takes forever. The restaurant was fun for a bit, but it's not really any different from what you get in the main game.",active,,2026-06-24 05:40:19,2026-06-30 10:10:19,0,,"다이빙 게임에서 지루한 버튼 연타 RNG 낚시? 왜??? 재미없는 RNG 딱정벌레 싸움. 수확하는 데 시간이 너무 오래 걸린다. 레스토랑은 잠시 재미있었지만, 본편에서 얻는 것과 크게 다르지 않다."
228668354,76561198049187377,english,positive,TRUE,2026-06-24 05:29:12,2026-06-24 05:29:12,1782246552,1782246552,0,0,0.5,TRUE,FALSE,"Loved this DLC, the devs did a great work putting so many easter eggs as mini-games.",active,,2026-06-24 06:40:16,2026-06-30 10:10:19,0,,
228669013,76561198780915923,english,positive,TRUE,2026-06-24 05:39:48,2026-06-24 05:39:48,1782247188,1782247188,5,0,0.5793,TRUE,FALSE,"Just to be clear, if you go into this DLC expecting more of the same, or even worse, expeting a massive expansion/sequel, you're going to be dissapointed. What this is is a sort of ""variations on the theme"" of Dave the Diver, with an enormous amount of minigames (most of which you'll only play once), comprising a kind of Dave the Diver Party Pack.

Many are unhappy with the Real Time inclusion in the village area, but I fear without it the game would be half as long - I personally never had issues with the time in the village, which is mostly spent picking up/dropping off quests anyway. The game picks you up and throws you into the evening restaurant minigame no matter what, which is slightly annoying, but the staff training/ingredient sourcing is vastly streamlined.

Overall, this DLC just wants you to have fun no matter what you're doing, and moves away from the grindy collectathon of the main game. Even your guns have been combined into one gun.
Some features feel rather unnessecary (upgrades of said guns, for example) and some are purely for completionists (bugs/lizards/marinica/whatever), which is odd since there are no achievements...

The plot isn't all that deep and it's stakes feel lowered on purpose - this is Dave on Holiday, after all.
I gotta say, some of the humor and characters (especially towards the end of the game) feels a little puerile and vapid - the main game had a lot of soul and charm and this just feels like a spin-off.
All that being said, I did enjoy most of this DLC and never got bored. 
Hopefully they do drop the price in a month or two because this feels a little much for what this DLC is.",active,,2026-06-24 06:40:16,2026-06-30 10:10:19,0,,
228669619,76561199359119378,german,positive,TRUE,2026-06-24 05:48:48,2026-06-24 05:48:48,1782247728,1782247728,1,0,0.5185,TRUE,FALSE,"t think it might be the best DLC i played so far soooooo much more content and in every little thing there is so much love and detail and all of that for 10 Euros this DLC could be a whole game 

LG
müsst ihr wissen",active,,2026-06-24 06:40:16,2026-06-30 10:10:19,0,,
228673949,76561198255038576,english,negative,FALSE,2026-06-24 07:05:31,2026-06-24 07:05:31,1782252331,1782252331,2,0,0.5238,TRUE,FALSE,"so far I am not liking the new setup of this dlc but I will keep trying with it. its not the same setup as the original game which I liked, so far slightly disappointed.",active,,2026-06-24 08:10:16,2026-06-30 10:10:19,0,,지금까지는 이 dlc의 새로운 설정이 마음에 들지 않지만 계속 시도해 볼 것입니다. 제가 좋아했던 오리지널 게임과 같은 설정이 아니어서 지금까지는 약간 실망했습니다.
228675574,76561197972106989,english,positive,TRUE,2026-06-24 07:48:25,2026-06-24 07:48:25,1782254905,1782254905,0,0,0.5,TRUE,FALSE,Amazing addition to Dave the Diver...on act 3 and loving every bit. Give me more Dave content!,active,,2026-06-24 09:10:17,2026-06-30 10:10:19,0,,
228676207,76561199251691101,brazilian,positive,TRUE,2026-06-24 08:00:47,2026-06-24 08:00:47,1782255647,1782255647,1,0,0.5238,TRUE,FALSE,"sou suspeita para falar sobre essa nova DLC, a ultima tinha me decepcionado demais pelo pouco de conteúdo que entregaram mas essa é simplesmente incrível, você tem novos peixes, novos diálogos, aplicativos novos, entre outras coisas, a cada hora no jogo você descobre mais coisas, estava com saudades de jogar Dave e explorar coisas novas e essa DLC me entregou isso, obrigada",active,,2026-06-24 09:10:17,2026-06-30 10:10:19,0,,
228676701,76561199389323905,russian,positive,TRUE,2026-06-24 08:10:28,2026-06-24 08:10:28,1782256228,1782256228,2,0,0.4765,TRUE,FALSE,"ВСМЫСЛЕ САМОМУ ЛУЧШЕМУ ПЕРСОНАЖУ ЭТОЙ ИГРЫ РУКУ ОТТЯПАЛИ
ДЛС бомба,но Кобру за что(((",active,,2026-06-24 09:10:17,2026-06-30 10:10:19,0,,
228677061,76561198125691905,schinese,positive,TRUE,2026-06-24 08:17:16,2026-06-25 22:19:36,1782256636,1782393576,0,0,0.5,TRUE,FALSE,"作为dlc体量很大，单独拿出来当独游都勉强可以，整体还是推荐的。
缺点，鱼少，值得抓的大鱼就几只。各种玩法深度都不够，感觉没有开发完，整体质量不如本体
优点，丛林枪4in1，本体通关意犹未尽还是值得买

建议，反正已经是缝合怪了，再缝点魂进去，多做些重复挑战的高难boss，或者缝点毒奶粉像素动作进去；增加一些农场自动化，早日解放双手；跟本体联动太少，店员之类的都可以带回寿司店其实
另外，眼镜蛇小队在哪里，卡牌又在哪里，看这个意思这是抢先体验还有后续内容",active,,2026-06-24 09:10:17,2026-06-30 10:10:19,0,,
228677610,76561198149973291,english,positive,TRUE,2026-06-24 08:29:47,2026-06-24 08:29:47,1782257387,1782257387,0,0,0.5,TRUE,FALSE,"Amazing addition to the game, new content and I get more Dave the Diver. Everything about this game is 10/10... Except that Beetle mini game. It's not a bad minigame, but I was given a starter beetle, and I got some nice low tier beetles from winning. But there are seemingly no mid tier beetles, so to win a high tier beetles you need to win rock paper scissors 10 times in a row. Lose once and you don't win the price",active,,2026-06-24 09:10:17,2026-06-30 10:10:19,0,,
228677676,76561197989020627,english,positive,TRUE,2026-06-24 08:31:21,2026-06-24 08:31:21,1782257481,1782257481,0,0,0.5,TRUE,FALSE,Hot damn theres a lot of stuff here. Impressed by this expansion level DLC. Fantastic!,active,,2026-06-24 09:10:17,2026-06-30 10:10:19,0,,
228678257,76561198025824944,english,positive,TRUE,2026-06-24 08:45:08,2026-06-24 08:45:08,1782258308,1782258308,1,0,0.5238,TRUE,FALSE,"While not perfect, a fun and enjoyable DLC overall. Gives a bit of freshness to the game in some areas, a few steps back in some others, but overall, it was just great to get to revisit the game and enjoy some new content in it. Some of the music such as the swimming in the starting area music was fantastic. While not all of the minigames were winners (and one, the bug minigame, hot trash) there was a surprisingly large number of games and most of them were at least a fun one off diversion. Bistro in dlc I think feels better than base game with smaller numbers of customers ordering multiple things, and would love to see that but scaled up to a bigger restaurant. 

Just don't go into the dlc expecting the completeness and scale of the base game. It's a dlc, a little extra treat, and overall I felt is worth picking up to play.",active,,2026-06-24 10:40:15,2026-06-30 10:10:19,0,,
228678613,76561198051860745,english,positive,TRUE,2026-06-24 08:52:37,2026-06-24 08:52:37,1782258757,1782258757,7,0,0.5709,TRUE,FALSE,"Screw the haters, this DLC was awesome!!! No, the crossovers were not as intrusive and did not take away from the game at all. The DLC brought a new lake to explore and a whole new direction with the addition of the jungle. The pacing and upgrades left a lot to be desired, as the breathing apparatus felt kinda pointless to upgrade? The lake cleared up pretty quickly. However, more story, fun village npcs, new events, interesting shift in the day/night cycle, a familiar yet different restaurant experience, and also MUNA! Muna was awesome.",active,,2026-06-24 10:40:15,2026-06-30 10:10:19,0,,
228679608,76561198834269166,koreana,positive,TRUE,2026-06-24 09:13:33,2026-06-24 09:13:33,1782260013,1782260013,1,0,0.5,TRUE,FALSE,일주일 알차게 즐겼습니다 민트로켓은 믿고 살만해요,active,,2026-06-24 10:40:15,2026-06-30 10:10:19,0,,
228681310,76561199696734796,schinese,positive,TRUE,2026-06-24 09:53:00,2026-06-24 09:53:00,1782262380,1782262380,7,0,0.6114,TRUE,FALSE,"总体评价：差强人意，值回票价
  玩法全面开花，但全都浅尝即止。最应该打磨的水下部分够好，但没有那么好。武器系统做的很好，但是精英怪的数值太TM雷霆了，什么叫一条鳄鱼打空两轮弹夹才堪堪打死。丛林探索初看让人眼前一亮，但细品下来不够有趣而且正反馈不足。村落系统做的挺好，好感度系统看得出来是下了功夫，但采集系统直到后期依旧让人恼火。最后考虑到dlc价格我个人还是能给个好评
  制作组想开发新内容这很好，但是希望能够继续加深水下内容开发，这是你们最长的长板。回合制探索游戏有很多，但潜水员戴夫只有这一个不是吗？",active,,2026-06-24 10:40:15,2026-06-30 10:10:19,0,,
228681544,76561198095752232,koreana,positive,TRUE,2026-06-24 09:58:57,2026-06-24 09:58:57,1782262737,1782262737,1,0,0.5,TRUE,FALSE,"가격 대비 정말 만족스러웠던 dlc

다음 dlc가 기대됩니다.",active,,2026-06-24 10:40:15,2026-06-30 10:10:19,0,,
228681849,76561198342386301,schinese,negative,FALSE,2026-06-24 10:06:24,2026-06-24 10:06:24,1782263184,1782263184,0,0,0.5,TRUE,FALSE,很会做游戏,active,,2026-06-24 10:40:15,2026-06-30 10:10:19,0,,게임을 아주 잘 만들어요
228681896,76561197977133808,english,positive,TRUE,2026-06-24 10:07:27,2026-06-24 10:07:27,1782263247,1782263247,0,0,0.5,TRUE,FALSE,It's more Dave the diver with a fun twist to the formula. It's what I wanted.,active,,2026-06-24 10:40:15,2026-06-30 10:10:19,0,,
228682235,76561198316940632,brazilian,positive,TRUE,2026-06-24 10:14:47,2026-06-24 10:14:47,1782263687,1782263687,0,0,0.5,TRUE,FALSE,"A DLC está muito boa e divertida! Os novos minigames e mecânicas são bem divertidos. Estou completamente viciada. Dá para ver que foi tudo feito com carinho, vale cada centavo <3",active,,2026-06-24 11:40:16,2026-06-30 10:10:19,0,,
228685477,76561198846770577,english,negative,FALSE,2026-06-24 11:46:12,2026-06-24 11:46:12,1782269172,1782269172,2,8,0.3753,TRUE,FALSE,"Not friendly to people with arachnophobia. Add Arachnophobia Mode, please.",active,,2026-06-24 12:40:14,2026-06-30 10:10:19,0,,거미 공포증이 있는 사람들에게는 친절하지 않습니다. 거미 공포증 모드를 추가해주세요.
228686053,76561199273004640,schinese,positive,TRUE,2026-06-24 11:56:51,2026-06-24 11:56:51,1782269811,1782269811,0,0,0.5,TRUE,FALSE,"通关了我想问一下怎么回蓝洞
、",active,,2026-06-24 12:40:14,2026-06-30 10:10:19,0,,
228686564,76561198980365971,schinese,positive,TRUE,2026-06-24 12:07:06,2026-06-24 12:07:06,1782270426,1782270426,0,0,0.5,TRUE,FALSE,太好玩了！！！超出我的预期的好玩！看得出制作组非常用心了，这次dlc体量很大，故事和玩法都很新颖又创意，整个游戏的丛林氛围感也特别好，被科普到了很多有趣的动物小知识哈哈哈！结尾最后的画面是为续作埋下的伏笔吗？很期待了！！已经向身边的人疯狂安利我们可爱的戴夫了～希望可以上线更多的游戏周边，非常喜欢！！！,active,,2026-06-24 12:40:14,2026-06-30 10:10:19,0,,
228687140,76561198428655571,schinese,positive,TRUE,2026-06-24 12:19:47,2026-06-24 12:19:47,1782271187,1782271187,0,0,0.5,TRUE,FALSE,感觉比本体更好玩，如果体量做大点就好了，应该有后续吧？相比于本体的下海捕鱼，农场，和餐厅赚钱，丛林DLC更加有趣，内容更加丰富，收集大眼蜥蜴，收集蝴蝶，收集甲虫超级喜欢，感觉可以多加几种，丛林的战斗也很有意思。就是白天的时间过得有些快了，如果时间加长点会更好！,active,,2026-06-24 12:40:14,2026-06-30 10:10:19,0,,
228687158,76561198163669442,koreana,positive,TRUE,2026-06-24 12:20:26,2026-06-24 12:20:26,1782271226,1782271226,1,0,0.5,TRUE,FALSE,dlc치고 양이 어마어마하다! 게임 2개라는 말이 무슨 말인지 스토리 밀면 알게됨,active,,2026-06-24 12:40:14,2026-06-30 10:10:19,0,,
228687387,76561199028811838,schinese,negative,FALSE,2026-06-24 12:26:01,2026-06-24 12:26:01,1782271561,1782271561,1,0,0.5,TRUE,FALSE,因为本体的体验良好和游戏的致敬情怀才第一时间购入dlc，结果体验极差，赶路冗长乏味就算了走路还慢，一堆养成支线全是东捡西捡且每一次空格只能包含一次行动（如砍树三次掉三块木头，一共需要摁六次空格），空格得无限摁摁摁。角色涨好感度也要强行罚站等小动画结束，相当影响游戏流畅度。水下战斗依旧一坨，森林元素全是缝的，战斗和解密真给我玩恶心了，所谓的联动都是枯燥的植入。美术音乐仍然在线，但音游部分按键奇葩、节奏逆天，根本没人来得及看你做的舞蹈动画，前几小时新鲜感十足，后续内容丰富又总给人重复度很高很烦躁的感受，不是很推荐。,active,,2026-06-24 14:10:18,2026-06-30 10:10:19,0,,"본편의 좋은 경험과 게임에 대한 경의 때문에 DLC를 바로 구매했지만, 결과는 최악이었습니다. 이동은 길고 지루하며 걷는 속도도 느립니다. 수많은 육성 서브 퀘스트는 모두 이것저것 줍는 것이고, 매번 스페이스바는 한 번의 행동만 포함합니다(예: 나무를 세 번 베면 나무 조각 세 개가 떨어지는데, 총 여섯 번 스페이스바를 눌러야 합니다). 스페이스바를 계속 눌러야 합니다. 캐릭터 호감도를 올리려면 강제로 서서 짧은 애니메이션이 끝날 때까지 기다려야 하는데, 이는 게임의 유동성에 상당한 영향을 미칩니다. 수중 전투는 여전히 엉망이고, 숲 요소는 모두 짜깁기한 것이며, 전투와 퍼즐은 정말 역겨웠습니다. 소위 콜라보레이션은 모두 지루한 삽입물입니다. 미술과 음악은 여전히 훌륭하지만, 리듬 게임 부분의 버튼은 이상하고 리듬은 터무니없어서 아무도 당신이 만든 춤 애니메이션을 볼 시간이 없습니다. 처음 몇 시간은 신선했지만, 이후의 내용은 풍부하면서도 반복적이고 짜증나는 느낌을 주어 그다지 추천하지 않습니다."
228687886,76561198851568579,schinese,positive,TRUE,2026-06-24 12:37:54,2026-06-24 18:12:43,1782272274,1782292363,0,0,0.5,TRUE,FALSE,反馈的bug已经修啦，内容很丰富，玩法一如既往地多样，很推荐，感觉和本体体量差不了多少，作为DLC来说很值！,active,,2026-06-24 14:10:18,2026-06-30 10:10:19,1,2026-06-24 18:40:17 negative->positive,"버그는 이미 수정되었고, 내용이 매우 풍부하며, 플레이 방식은 여전히 다양합니다. 매우 추천하며, 본편과 볼륨 차이가 거의 없는 것 같아 DLC로서 매우 가치 있습니다!"
228689024,76561198084515762,english,positive,TRUE,2026-06-24 13:06:48,2026-06-24 13:08:48,1782274008,1782274128,0,0,0.5,TRUE,FALSE,"For the price it was i think this may be one of the best DLC ive ever seen!!!
I saw someone else say this was DTD 2 which is pretty fair this is a new take on the same game we all know and love. I really enjoyed all the walking around and exploring the village it was cool. Reminds me of Stardew valley with the gift and talking system which i both liked and was mildly annoyed by. Beetle combat was cool for the first few then slowly became hated. Combat system in the jungle is very Pokémony. I feel like the Devs were just trying every system to see what stuck and experiment which is very fun for both players and devs so im not mad. Story is great. One small issue is the water bosses/fish are way harder then in the orginal and wish that was a bit more balanced. Like a big creature should not drain most of my O2 when i dip and dodge and then takes 10+ harpoons to kill.  I loved this DLC and would recommended to anyone who plays DTD",active,,2026-06-24 14:10:18,2026-06-30 10:10:19,0,,
228689781,76561198046326332,english,positive,TRUE,2026-06-24 13:24:11,2026-06-24 13:24:11,1782275051,1782275051,0,0,0.5,TRUE,FALSE,"Totally worth it, adds like another 10+ hours to play more Dave
The village is cute and getting to know and help out everyone was fun. 
The Rock-Paper-Scissors Beetle stuff was kinda boring but the rest was fun 
Makes me want a sequel with the new mechanics introduced 

Muna is my waifu",active,,2026-06-24 14:10:18,2026-06-30 10:10:19,0,,
228690462,76561198103557949,schinese,positive,TRUE,2026-06-24 13:42:33,2026-06-24 14:06:55,1782276153,1782277615,1,0,0.5085,TRUE,FALSE,"补票 本体DLC共21小时通关 DLC占用九个半小时 本体支线没做暴风雨之夜和小丑牌 如龙和渔帆没在过程中出任务 其他全清
DLC没碰虫子和钓鱼 乌龟没打 鳄鱼没触发 本体主线打穿游戏内21天 DLC主线打穿游戏内34天
能看出来DLC体量究竟有多大 其中森林只去了五次 第一次森林+神庙打了一小时 后面带妹再加十分钟 回合制算占用两个小时 其余时间都是在村子和水里度过的
大伙都在骂冲着潜水来的 但实际上本体的潜水本来就不太行 深浅海加个冰川 其他都是解密后边边角角塞点鱼 DLC给了张新图 小于浅海大于冰川深海 很可以了
你要说潜水的玩法？主线一把睡眠喷子打穿 DLC狙出了瞄准都不用强完游戏就结束了 大鱼来了就睡然后拉走 小鱼网走 所有鱼你下了海去那个位置它基本就在那 不在就是没刷 这种一成不变的潜水图出再多也就是看个景 本体为什么后期无聊 就是因为这个 潜水玩法本身就玩个新鲜 但并不抗玩
这游戏其实就不是个刷刷刷游戏 而是剧情游戏来着 本体DLC均是七章 打完收工 剩下的菜谱等级就是打工模拟器骗强迫症的
说回DLC 村设定其实非常不错 村民好感度系统让“鲛人村”活了起来 给有人味的打工总比给路人打工强吧？烧烤摊较本体也是大加强 如果你愿意控戴夫动的话其实能觉得比本体强太多了 尤其是来的顾客你都认识这感觉还是很好的
烤的串多扔几次有惊喜 扔免费的就行
虫子系统一坨 你通完DLC完全不碰也就少个员工 这员工还不能派遣我说有他没他没区别有没有懂的 钓鱼完全没碰不评价 估计也不会折磨到哪去 小游戏方面 塞的又多又杂是差评主要原因 尤其是塞了逆天音游？
太鼓在主线 也就那么回事 支线节奏大师就有点密了 要我说少塞点QTE 海里反应要QTE 上了岸小游戏还要QTE 本体做饭要QTE 
DLC去森林回合制你还在塞QTE 确实多少沾点逆天了
说这游戏没深度还在赚钱上 开局学个打鳄鱼 你全程一道菜就能直接毕业 你出一堆菜谱就是拿来坑强迫症的 貌似选择巨多 实际毫无选择
但它还是值得一个好评 小游戏可能喧宾夺主 但是如果主本身也只是一个大型小游戏 那这样看似乎也没什么大关系（QTE能不能亖啊）村民完爆鲛人 海无功无过 小游戏的话 主线的解密个人觉得更无聊一点 非解密DLC塞的又多又杂 能吃的会觉得还不错 不能吃的肯定越多越恶心 小动画和梗都是原版水平 餐厅虽然你会很忙 但可玩性是比本体强的 
对了 村的时间系统忘记说了 时间系统会让戴夫非常忙 哪怕后面会解锁电动车 逆天果树三个果摇三次捡三次还是太权威了 这个后面估计会改 主要是时间设计的就很刻意 舔完村子+1森2水 忙的要死要活 （其实主要还是欺负强迫症捡不干净资源=亏导致的）不如本体上下午+时停
总结：喜欢抓鱼的不要玩 包括本体也是 新游戏的新鲜感可以支撑一小段时间 但抓鱼系统本身中看不中用 多玩两次就是三点一线毫无变数 但是喜欢逆天动画+海量梗+大游戏抓鱼+小游戏餐厅+一大堆QTE小游戏+一小时回合制小游戏（后续会变成一棍超人）还有一点点星露谷的 请
我说村音乐和烤串音乐特别好听是巨大加分项有没有懂的
尤其是就着每天两条鳄鱼下酒的时候",active,,2026-06-24 15:10:18,2026-06-30 10:10:19,0,,
228691131,76561198074752156,english,positive,TRUE,2026-06-24 14:01:40,2026-06-24 14:01:40,1782277300,1782277300,0,0,0.5,TRUE,FALSE,"I haven't played too much of it yet but from what I have experienced I think some of the negative comments are overblown.

- Time system isn't great, but I honestly don't mind it.
- Beetle battles are pretty goofy and should definitely be more fleshed out but it isn't a detriment to the game and its not a big deal.
- Harvesting is pretty annoying if I'm being honest

THE GOOD STUFF:

- The DLC is full of charm and the jungle environment is really refreshing. It is very fun to experience dave the diver in what I think is a cooler region with cooler fish.
- The new jungle gun is really fun.
- The classic gameplay returns but has some changes which are cool to see like bancho sushi -> bancho grill, and the restaurant upgrade system being influenced by villager interaction is pretty cool and fun.
- Same fun gameplay but refreshed and switched up a little bit.",active,,2026-06-24 15:10:18,2026-06-30 10:10:19,0,,
